# {"t_start": 1765801489.4561884, "env_id": "Bpp-v0"} 
r,l,t 
5.32,18,13421.76937
7.0,19,13425.73465
5.08,17,13428.811939
3.8,11,13430.861587
4.35,12,13434.928857
6.32,18,13437.960477
5.44,15,13440.841786
7.0,15,13444.984599
6.18,22,13449.73154
2.58,8,13450.804193
8.6,14,13455.017514
8.2,24,13459.939804
5.74,16,13462.981439
7.8,20,13468.14234
6.24,19,13472.084683
3.64,9,13474.040756
8.0,19,13478.383062
7.24,22,13483.221312
6.55,18,13486.258979
8.88,24,13492.276648
6.6,16,13495.277321
4.08,15,13499.54256
4.18,12,13502.447237
6.05,14,13505.37186
5.57,22,13510.751426
5.47,20,13514.693093
7.8,18,13518.49606
7.3,22,13523.709705
5.6,17,13526.71839
6.0,18,13530.612594
4.4,18,13535.80621
6.5,13,13537.89783
8.4,18,13541.849128
5.66,14,13546.028484
7.86,30,13551.965034
5.78,24,13557.27934
6.6,16,13561.100609
5.5,15,13564.060272
6.53,19,13568.3706
7.3,20,13572.274593
4.8,18,13577.424221
4.58,14,13580.423507
4.88,15,13583.41316
7.92,21,13588.755404
5.12,14,13591.738057
7.04,22,13595.764059
8.24,21,13600.96206
5.8,18,13604.760095
3.9,11,13606.757059
6.29,21,13611.935072
8.05,16,13615.743088
8.56,17,13618.80508
6.52,21,13624.12406
6.12,12,13627.04306
6.0,19,13630.181098
4.92,22,13636.359061
8.35,16,13639.314096
8.5,14,13642.176061
5.52,16,13646.393086
2.5,6,13647.43182
6.77,15,13650.327472
5.12,17,13655.432096
5.45,11,13657.479753
6.72,16,13660.506103
6.98,29,13667.702424
6.2,17,13670.724289
7.88,21,13674.661639
7.2,14,13678.795993
6.8,16,13681.736632
8.5,12,13684.568565
4.1,9,13686.522169
5.5,19,13690.814162
4.47,17,13694.592805
9.36,21,13699.92577
6.96,23,13704.856002
8.9,16,13707.873617
5.74,18,13712.330811
6.45,21,13717.138176
4.88,13,13719.183439
7.55,20,13724.364069
6.48,21,13728.288018
6.38,19,13733.413328
3.64,10,13735.355987
7.03,20,13739.355247
6.6,19,13744.606528
7.0,18,13748.479804
5.35,22,13752.509798
8.4,15,13756.796479
7.24,24,13761.645456
7.95,14,13764.55412
6.3,13,13767.87379
3.4,12,13770.727377
5.84,19,13773.799083
5.32,17,13778.999012
8.0,14,13782.008739
6.09,24,13786.10439
6.0,19,13791.384032
6.18,13,13794.289692
9.3,22,13798.308325
6.16,17,13803.381266
7.32,16,13806.29496
6.84,18,13809.25931
4.1,10,13812.477582
6.58,23,13817.340235
4.43,12,13819.389512
5.63,16,13824.548763
6.52,19,13827.696418
7.07,15,13830.669012
7.5,15,13834.951289
6.72,25,13839.857284
6.04,20,13845.055591
4.85,9,13846.981611
5.23,15,13849.905914
6.3,17,13853.719203
5.4,18,13858.018506
5.1,9,13860.000829
6.1,11,13862.040809
6.5,11,13864.034455
3.42,12,13868.256102
8.47,14,13871.249985
8.8,21,13875.253279
8.25,17,13879.522521
7.6,13,13882.383211
6.32,16,13885.331814
5.54,15,13889.590073
7.0,18,13893.478412
5.16,14,13895.563433
6.48,21,13901.684412
6.92,21,13905.728413
6.64,27,13912.056414
7.0,23,13916.945413
7.32,22,13920.989415
6.58,16,13925.214415
5.45,20,13929.091416
7.25,13,13931.948415
7.9,16,13936.167415
3.6,10,13938.146445
7.2,22,13943.068417
7.4,17,13947.449418
6.21,18,13951.370073
6.38,17,13954.424066
5.0,21,13959.753068
6.2,14,13962.655068
6.0,11,13964.614067
2.84,7,13967.708067
3.6,15,13970.609067
5.02,17,13973.585068
5.07,15,13976.55407
5.28,22,13981.873068
7.6,21,13986.714105
4.82,17,13991.08907
5.2,14,13994.048071
4.17,13,13996.150072
5.6,28,14003.296753
5.26,18,14007.159014
8.2,19,14010.250611
6.36,27,14017.309891
6.4,10,14019.260139
7.12,14,14023.539798
7.45,18,14026.645503
10.0,18,14030.617437
6.62,18,14034.987711
5.35,16,14038.874956
1.2,4,14038.993956
5.96,19,14042.863588
5.5,24,14048.961171
6.0,15,14051.900806
7.05,10,14053.873465
6.8,16,14058.137763
5.2,19,14062.066036
5.24,18,14066.036701
4.96,14,14069.360988
4.88,14,14072.285905
6.9,13,14075.175067
1.66,5,14076.152771
8.5,15,14080.396071
6.88,16,14083.347136
5.44,12,14085.382806
9.0,15,14088.306451
5.44,13,14092.449416
5.16,17,14095.436114
4.45,14,14098.355752
7.28,20,14103.630687
7.6,21,14107.60332
6.72,14,14110.56328
4.76,22,14116.718557
4.45,8,14117.800567
5.86,26,14124.048104
7.25,15,14127.003778
7.6,26,14132.781354
2.16,7,14135.102
7.6,21,14139.047874
7.85,18,14143.00954
5.61,13,14146.363183
7.04,16,14150.250131
6.32,20,14154.209429
5.76,23,14159.609673
2.45,7,14161.518374
7.2,21,14165.43296
5.58,15,14169.623432
5.6,15,14172.535781
5.2,17,14175.479422
6.12,25,14181.652428
6.16,19,14185.576087
5.9,14,14188.551712
8.86,17,14192.851315
6.98,19,14196.705317
6.38,19,14201.980319
5.24,18,14205.001317
5.86,14,14207.921336
7.6,19,14213.091316
6.34,16,14216.054321
7.4,11,14218.049357
6.92,15,14220.990317
6.24,18,14226.267711
6.84,20,14230.260185
6.9,13,14233.173816
7.65,17,14237.492491
5.8,24,14242.3993
6.78,18,14246.737131
6.77,18,14250.591439
6.0,20,14254.509075
6.81,17,14258.748719
6.5,20,14262.735656
6.5,13,14265.654345
6.94,18,14270.853265
4.8,15,14273.821885
6.6,20,14277.782175
7.5,14,14281.186417
5.84,17,14284.982142
6.5,20,14288.903481
7.04,18,14293.201379
5.6,14,14296.104036
5.16,15,14299.044304
5.29,17,14304.153618
5.75,11,14306.16162
7.76,24,14311.126822
8.32,26,14317.495877
6.92,22,14321.531204
3.64,15,14325.745495
8.05,16,14328.675166
4.9,22,14333.556054
3.18,9,14336.747705
5.2,14,14338.847376
4.26,15,14341.84684
6.94,19,14347.102133
6.79,16,14350.135339
5.29,15,14353.157985
6.51,20,14358.444263
7.4,14,14361.364576
5.36,24,14366.222258
7.05,12,14369.542535
5.18,19,14373.439171
7.82,19,14377.315628
7.04,18,14382.465161
6.36,21,14386.49478
5.95,10,14388.501433
6.08,17,14392.847347
8.06,21,14396.851964
7.0,21,14402.985613
4.81,13,14405.029387
5.0,12,14407.857997
6.8,19,14410.928927
5.22,20,14416.145141
6.38,22,14420.9921
5.07,17,14425.341765
8.25,16,14428.347433
5.75,18,14432.253045
4.92,16,14436.55098
5.66,15,14439.589332
5.36,23,14444.519958
6.8,28,14450.818508
7.28,24,14455.71778
4.84,20,14460.968774
4.8,18,14464.844424
4.86,11,14466.889048
5.18,13,14471.180963
5.8,15,14474.233596
7.5,16,14477.283252
4.9,20,14482.65517
8.05,13,14484.750801
4.04,14,14487.710462
2.0,10,14489.676097
5.3,17,14494.793658
7.66,22,14498.8473
5.14,15,14501.826966
6.6,25,14508.061926
6.25,15,14511.04785
8.12,24,14517.345142
5.85,16,14520.451724
3.55,8,14522.394762
4.44,13,14524.531938
4.65,13,14528.876575
4.48,13,14531.061514
7.2,13,14533.973792
7.85,13,14538.126127
6.0,14,14540.164754
4.16,16,14543.943854
8.85,15,14546.948452
7.42,21,14552.301036
6.32,15,14555.281667
4.4,11,14557.328294
8.25,13,14561.596455
6.6,17,14564.653087
7.3,21,14568.606369
9.7,18,14573.773278
7.44,23,14577.771588
6.48,20,14582.960186
6.4,16,14586.726837
6.2,21,14590.737824
6.08,17,14595.078151
6.46,15,14598.020784
8.0,19,14601.992039
6.51,17,14606.338761
5.27,16,14610.150992
0.6,3,14610.239019
7.5,16,14613.228637
6.29,15,14617.454288
6.98,18,14621.303463
7.32,21,14625.340734
6.68,18,14630.589711
5.4,15,14633.609362
6.02,14,14636.600999
5.99,20,14641.945912
5.69,14,14644.115583
7.04,20,14648.132544
7.0,20,14653.721397
4.34,15,14656.72003
4.64,21,14663.09352
5.12,11,14665.115243
5.48,13,14667.195899
5.8,13,14670.145573
4.2,15,14674.479195
4.6,15,14677.459863
6.52,15,14680.569707
5.8,12,14682.650434
6.73,19,14687.921737
7.44,20,14691.850664
7.2,25,14698.036923
8.38,22,14702.928113
5.24,16,14707.24672
5.3,19,14711.261664
9.4,18,14714.365336
6.8,12,14718.609654
5.54,18,14721.73896
7.04,27,14727.683625
7.4,21,14732.913591
8.1,21,14736.851867
8.6,13,14741.110123
5.91,18,14744.149779
5.22,13,14747.062422
4.0,7,14748.134093
3.62,12,14752.440771
4.63,14,14754.569431
5.32,19,14758.544098
7.6,20,14763.841024
7.48,20,14767.818714
4.68,14,14770.753613
8.15,15,14774.998904
5.17,16,14778.000536
8.0,13,14780.897169
4.37,12,14782.887853
7.9,18,14788.121128
5.47,17,14791.203077
6.36,19,14795.227721
4.82,16,14799.657301
5.85,16,14802.721356
7.04,19,14806.73132
6.52,17,14811.900973
5.36,17,14814.946013
5.16,14,14817.877297
6.48,21,14823.214487
5.67,18,14827.110179
6.7,15,14831.514572
6.75,18,14834.598231
6.24,22,14839.555131
8.75,16,14843.920769
5.99,22,14848.019006
6.2,14,14850.948944
6.32,15,14855.282617
6.4,16,14858.314276
9.0,19,14862.242263
5.24,16,14866.50894
1.69,6,14867.539908
6.48,22,14872.468466
6.2,26,14878.780441
6.64,19,14882.807811
5.4,20,14888.188122
6.68,21,14892.21981
5.0,11,14894.240783
5.95,16,14897.244417
7.52,21,14903.305393
7.72,15,14906.237133
7.8,19,14910.754731
5.68,18,14914.729382
7.71,17,14917.793992
7.6,16,14922.998497
6.34,21,14927.058138
6.8,19,14930.977702
5.56,18,14935.311303
7.03,17,14939.100622
5.48,19,14942.159919
6.12,19,14947.420218
9.25,12,14950.304231
8.2,23,14955.780456
3.88,11,14957.801455
3.81,11,14960.689776
3.2,12,14962.722421
4.6,11,14964.780076
4.98,13,14968.969753
4.4,12,14970.965756
5.58,17,14974.813359
5.76,18,14979.196679
8.68,23,14984.028966
7.6,11,14986.005611
8.25,15,14990.308535
6.69,16,14993.354166
5.16,20,14997.376484
6.0,14,15001.705413
5.29,13,15004.601051
6.6,26,15009.662004
5.83,20,15014.876239
8.8,15,15017.780225
7.7,15,15020.735209
6.26,20,15026.013211
6.3,17,15028.97921
8.08,31,15036.324231
5.5,14,15039.324244
7.9,20,15043.377211
6.03,17,15048.568243
6.25,11,15050.585212
6.05,12,15052.571212
4.12,12,15056.678212
2.0,11,15058.67681
5.5,14,15061.597811
7.9,16,15064.59181
4.22,12,15067.930849
8.75,16,15070.930837
5.52,14,15073.909814
6.48,20,15079.253813
4.85,14,15082.170814
0.32,3,15083.111814
4.68,16,15086.177819
7.7,16,15090.533815
7.3,30,15096.363814
4.76,15,15099.350813
8.25,15,15103.539816
8.74,20,15107.482813
6.88,22,15112.835816
6.48,19,15116.820817
7.2,17,15120.744746
5.96,16,15125.378265
4.0,16,15128.527904
4.38,13,15131.597768
6.5,21,15136.969074
6.5,11,15138.958726
4.0,11,15140.92909
7.52,18,15144.834751
8.44,15,15149.105387
6.34,22,15153.111976
6.48,22,15159.357304
2.99,7,15160.418478
6.6,13,15163.342138
6.34,25,15169.635126
9.0,15,15172.5894
6.06,17,15175.587113
7.68,16,15178.584376
6.6,15,15182.767698
6.2,20,15186.664009
9.2,17,15191.780939
4.7,15,15194.779577
5.26,13,15196.882102
5.9,13,15199.833942
4.88,12,15203.251074
6.02,17,15207.140359
3.2,12,15209.200358
8.25,13,15212.166319
7.58,29,15218.455559
3.71,12,15221.283777
5.7,10,15223.246429
7.12,19,15228.485996
7.1,13,15230.541272
6.24,20,15234.535573
5.64,16,15238.960862
6.63,14,15242.006073
7.04,23,15248.348421
5.92,18,15251.468412
4.3,10,15253.446183
7.18,20,15257.321798
7.9,16,15262.400793
8.12,21,15266.350466
8.59,17,15270.643003
8.5,16,15273.593619
6.2,19,15277.558279
7.0,20,15282.928174
9.4,13,15285.876772
6.32,19,15289.873048
10.0,16,15294.215966
7.55,18,15297.224629
8.15,12,15300.074589
5.6,12,15302.10362
4.8,16,15306.364323
5.78,17,15310.211166
5.5,21,15315.4974
5.98,19,15319.447032
7.2,21,15323.499324
6.6,19,15328.815586
6.16,25,15333.797946
2.71,8,15334.84398
6.68,18,15339.990889
7.8,23,15344.830512
6.24,17,15349.117833
7.32,24,15354.022478
4.92,13,15356.105453
7.6,18,15361.393944
4.0,11,15363.385579
6.0,16,15366.366235
6.12,26,15373.598803
7.6,17,15376.61343
6.1,14,15379.537134
5.5,13,15382.933447
7.92,22,15387.748729
0.58,3,15387.84773
5.48,18,15391.757651
4.6,15,15395.994025
3.05,17,15399.080702
7.3,15,15402.082586
6.54,20,15407.441219
6.32,19,15411.403858
6.84,23,15417.599192
7.2,17,15420.652193
4.76,17,15424.517838
5.15,16,15428.825469
6.85,19,15432.736069
5.44,18,15435.766687
5.64,15,15440.14901
6.6,18,15444.123615
6.75,12,15446.176577
4.1,14,15450.46249
6.58,23,15455.435115
0.52,4,15455.550153
5.31,17,15459.408352
6.32,16,15463.698659
7.5,16,15466.670336
7.12,25,15472.951877
6.21,17,15476.789566
6.5,22,15480.921079
7.44,27,15487.33436
6.4,17,15491.280324
6.82,22,15496.655644
7.9,16,15499.624302
5.79,14,15502.577608
7.04,22,15508.735976
3.6,10,15510.721964
7.5,13,15512.774964
5.6,15,15515.753023
5.75,12,15519.988519
5.28,21,15524.042718
4.0,9,15525.988442
7.44,21,15531.307958
4.76,12,15533.379958
4.0,9,15535.351668
6.6,20,15540.636212
5.79,21,15544.62898
5.96,20,15548.528633
4.27,15,15552.795338
5.88,16,15555.753997
6.25,16,15559.601647
6.0,20,15564.921601
4.72,16,15567.949292
6.0,24,15574.201912
7.24,21,15578.262516
6.16,17,15581.309803
9.04,17,15586.425276
5.2,10,15588.374876
8.2,17,15591.382847
8.13,19,15596.587519
6.4,16,15599.628848
6.76,21,15603.649294
8.25,19,15608.920543
7.41,21,15612.970478
8.0,18,15616.948139
6.24,19,15622.20713
7.05,13,15624.282789
5.44,15,15627.253447
5.04,20,15632.534407
8.92,25,15637.414163
3.96,12,15641.644067
8.4,15,15644.674699
6.38,34,15650.840339
5.88,16,15655.992604
6.64,17,15659.053851
7.24,20,15664.290836
6.2,11,15666.280526
6.67,15,15669.225163
7.66,17,15673.105168
7.85,14,15676.49974
6.9,12,15679.367397
7.5,18,15682.49765
8.4,23,15688.782961
4.65,14,15691.711906
6.04,16,15694.757908
5.24,22,15700.130907
6.88,17,15703.957907
6.14,14,15706.880932
4.35,12,15710.239908
6.15,12,15712.280936
6.55,16,15716.137908
5.28,16,15720.480572
6.4,19,15724.444547
6.18,17,15727.475549
4.5,14,15731.755548
8.1,15,15734.746575
6.13,17,15737.77959
6.48,21,15743.051579
7.28,22,15747.880551
6.62,20,15751.847553
7.6,18,15756.154554
8.04,24,15761.121554
8.25,16,15765.511551
6.72,16,15769.340581
6.64,20,15773.364555
3.92,15,15777.660554
5.52,11,15779.689214
1.92,10,15781.639241
8.25,14,15784.569216
5.32,17,15788.871217
7.2,27,15793.845216
8.28,20,15799.083245
6.2,13,15802.033216
8.0,15,15804.976218
9.25,20,15810.270218
7.86,17,15813.294218
6.24,22,15818.172447
6.22,16,15822.483371
8.0,22,15826.411023
8.2,15,15829.310698
7.1,16,15834.392214
3.36,10,15836.340245
7.04,18,15839.380526
10.0,13,15843.575475
7.01,20,15847.585142
6.74,17,15850.678039
8.09,24,15857.000257
5.98,23,15861.957191
5.44,14,15864.052837
5.2,13,15868.208471
4.08,14,15871.082367
2.2,11,15873.053996
6.9,20,15878.286684
5.84,17,15881.307503
5.3,17,15885.254883
7.56,18,15889.707429
6.26,24,15894.682962
6.48,19,15899.990918
8.38,24,15904.892155
7.16,15,15907.834778
6.97,19,15913.028393
6.05,13,15915.091049
6.52,20,15919.023724
5.23,23,15925.232589
5.34,14,15928.20224
4.0,12,15930.23942
10.0,13,15934.54572
5.6,12,15936.629395
4.97,12,15938.684425
7.9,19,15942.696336
7.68,23,15948.824616
7.0,15,15951.761608
5.6,16,15956.056749
4.96,14,15958.935026
6.72,19,15962.790332
4.0,12,15964.863977
5.64,14,15969.145232
2.97,9,15971.071564
4.96,13,15973.196218
6.1,23,15979.467503
5.38,19,15983.404808
5.54,19,15986.475468
5.3,13,15990.615129
4.76,13,15993.460756
4.12,14,15995.527755
6.87,19,16000.765756
6.68,15,16003.735755
4.6,20,16007.714761
7.1,22,16013.93976
7.74,19,16017.008762
7.04,30,16024.39545
7.5,20,16028.341446
6.24,22,16034.402413
5.8,27,16039.313412
5.64,13,16042.209413
8.15,15,16046.609415
3.05,7,16047.683414
5.8,13,16050.633586
8.0,10,16052.645586
4.7,15,16056.963847
6.1,12,16059.02453
7.08,17,16062.921807
4.97,19,16066.035465
5.95,14,16070.233745
4.76,18,16074.100708
6.56,17,16077.121381
7.95,12,16081.283296
7.58,17,16084.272981
6.44,17,16087.345615
6.62,18,16092.660194
2.32,10,16094.682193
4.46,17,16097.780876
5.82,19,16103.040997
7.29,22,16107.857249
10.0,19,16110.932219
8.3,19,16116.141506
4.4,18,16120.08516
6.92,22,16125.48473
6.32,16,16128.560359
6.51,19,16132.536307
7.2,24,16138.81315
6.44,17,16141.939503
8.0,15,16144.97781
7.4,21,16151.051459
7.44,17,16154.086072
6.05,22,16159.362355
5.74,15,16162.287643
7.0,12,16165.179294
7.0,18,16169.649944
7.21,27,16175.598635
0.0,1,16175.634613
6.4,9,16177.642251
6.57,18,16182.088239
8.2,14,16185.127033
0.0,1,16185.158062
5.84,19,16189.051702
3.69,11,16192.345555
0.92,5,16193.349561
7.84,20,16197.361866
5.4,19,16201.335063
6.0,16,16205.611724
5.96,16,16209.47998
8.92,22,16214.891999
6.62,15,16217.917349
4.15,12,16219.978314
4.88,15,16223.002642
5.6,17,16228.139954
5.12,11,16230.119182
3.2,6,16231.127841
6.1,20,16235.069309
4.44,13,16239.228593
5.78,20,16243.172437
5.5,15,16246.12107
5.12,13,16249.511746
6.4,20,16253.542769
5.46,17,16257.46006
8.2,22,16262.775022
6.5,22,16267.673318
5.08,14,16271.028361
6.16,16,16274.93862
8.02,27,16279.971471
4.84,13,16284.255409
2.28,14,16286.30741
6.5,16,16290.160324
5.0,15,16294.524624
5.92,22,16298.577297
3.04,11,16300.644998
6.8,22,16306.897981
8.4,15,16309.864647
6.16,16,16312.824658
7.36,20,16318.069274
8.32,17,16321.079569
6.6,16,16324.053227
5.98,19,16329.263537
9.1,16,16332.286931
5.68,16,16336.170621
7.04,19,16340.583216
6.0,17,16344.507218
5.8,15,16347.469421
5.22,19,16352.52746
5.32,15,16355.389106
4.14,12,16357.385743
4.08,16,16361.633649
7.8,13,16364.497281
8.03,23,16368.525588
7.6,14,16372.833543
4.44,14,16375.791181
10.0,21,16379.828552
8.16,20,16385.09046
6.3,21,16389.072738
6.12,18,16394.151708
6.0,19,16398.000966
1.76,7,16399.034966
7.72,19,16402.92229
6.26,18,16407.9815
8.35,16,16410.967498
8.5,17,16413.989434
6.82,18,16419.199766
5.7,18,16422.293032
4.84,14,16425.303649
5.72,24,16431.452247
2.84,8,16433.336282
6.12,19,16436.352885
6.18,19,16441.471912
6.1,16,16444.458601
5.31,14,16447.396255
5.68,21,16452.633799
4.41,16,16456.520835
6.15,13,16458.615496
4.36,11,16461.915774
6.5,23,16466.888389
5.24,12,16468.967035
7.68,20,16474.168687
6.54,23,16478.984993
5.35,19,16484.10488
7.0,24,16488.942492
8.2,15,16491.914438
5.53,20,16497.135736
5.72,16,16500.144989
5.8,14,16503.08023
6.15,19,16507.433545
5.9,14,16510.38589
4.17,14,16513.291238
7.16,22,16518.517501
6.64,21,16523.301796
6.88,21,16528.532084
5.96,17,16531.574058
4.0,8,16533.533785
7.24,18,16536.62147
5.52,18,16541.767755
7.9,14,16544.7264
9.2,15,16547.723046
7.75,17,16552.00867
6.4,21,16555.973313
7.58,15,16558.918632
5.68,18,16563.989564
5.7,20,16567.896185
6.55,15,16572.134718
4.52,14,16575.098323
4.8,14,16578.054969
6.94,19,16581.212608
5.83,15,16585.485286
4.6,12,16588.422945
8.18,18,16591.473827
7.84,19,16596.586088
6.5,13,16599.472735
4.0,13,16601.539947
5.0,10,16603.546721
4.48,15,16607.775715
4.15,14,16610.698714
8.05,23,16616.969716
6.0,22,16621.016376
5.96,14,16623.948258
7.04,20,16629.199599
9.1,18,16633.056546
6.48,24,16637.110199
6.4,18,16642.187162
5.1,20,16646.086715
7.0,14,16650.238657
7.3,14,16653.132952
8.95,17,16656.162573
4.42,14,16659.124218
5.3,12,16662.47952
5.56,16,16665.500166
4.0,11,16668.319792
6.56,13,16670.392438
7.27,20,16675.61738
7.5,14,16678.517647
5.13,14,16681.450969
8.68,22,16686.691309
7.0,13,16689.564984
6.56,17,16692.55398
6.48,19,16697.810619
6.65,24,16702.815594
6.04,17,16707.210919
7.2,14,16710.147186
3.8,15,16713.12852
6.62,17,16717.409171
4.15,8,16719.329828
7.04,25,16724.215718
5.12,12,16726.256355
8.08,19,16731.38886
6.01,16,16734.367869
5.75,13,16737.365859
4.56,12,16740.636528
5.77,13,16743.541541
7.42,22,16747.589509
8.4,14,16751.826511
5.58,19,16755.724508
2.87,9,16757.650509
6.24,17,16761.934536
2.0,10,16763.885509
7.44,23,16768.733509
7.92,20,16773.905509
6.0,15,16776.895548
5.8,20,16780.87651
7.6,22,16786.296513
5.42,18,16790.201539
4.21,13,16792.299508
6.2,10,16795.600535
10.0,19,16799.458184
6.0,15,16802.401168
3.61,14,16806.591168
6.68,20,16810.508168
4.6,15,16813.412168
7.6,13,16817.574173
7.35,16,16820.589174
5.52,17,16823.657199
6.56,15,16826.632189
5.99,14,16830.840173
6.15,16,16833.857191
6.44,21,16837.84117
5.08,11,16841.88217
4.46,12,16843.891183
6.09,19,16847.731189
7.16,21,16852.873213
6.02,18,16856.697169
6.05,11,16858.731852
6.3,21,16863.99885
5.88,17,16867.070826
5.0,19,16871.104855
6.8,14,16875.367835
5.76,16,16878.371843
5.7,16,16881.343832
7.0,14,16885.513867
5.8,16,16888.455828
5.38,18,16892.286847
8.2,23,16898.43838
6.96,16,16901.489683
8.64,18,16904.559336
6.0,19,16909.794646
5.54,15,16912.797653
6.34,22,16918.920616
6.5,11,16920.929259
7.2,17,16923.923513
6.5,17,16929.000539
7.6,15,16931.922431
8.4,16,16934.874429
4.2,11,16936.885056
7.26,20,16942.226004
7.1,22,16946.291083
6.16,17,16951.511658
8.14,20,16955.563301
5.6,13,16957.653016
6.35,12,16960.539677
4.63,13,16963.848551
5.85,16,16967.646203
4.39,13,16969.725837
5.0,17,16974.770342
7.13,17,16977.74099
6.7,25,16982.714862
4.11,12,16986.027134
7.43,17,16989.87979
8.62,18,16992.951771
8.65,19,16998.149065
3.24,10,17000.094064
7.55,15,17003.010344
6.36,23,17009.093524
7.51,18,17012.089544
3.4,15,17015.043192
7.56,25,17021.35143
5.95,18,17025.288426
7.0,22,17030.596713
9.4,25,17035.547558
6.58,22,17041.747985
4.2,9,17043.676629
7.8,17,17046.712285
5.36,18,17051.872202
5.8,14,17053.941885
6.4,23,17058.881102
5.67,15,17063.177404
7.52,19,17067.168701
5.22,21,17071.217018
4.76,18,17076.459929
3.3,12,17078.472921
6.8,15,17081.435788
3.6,15,17085.622156
6.56,21,17089.484602
6.0,11,17091.436944
4.76,13,17094.289176
3.02,19,17099.522522
3.16,8,17100.588149
5.49,16,17104.497799
5.64,16,17108.824485
8.7,13,17110.91583
6.0,21,17115.740744
5.0,16,17120.008386
7.6,21,17123.957328
7.26,20,17127.870955
5.72,17,17132.18094
4.64,10,17134.161875
6.8,22,17138.980154
8.3,15,17143.293418
7.4,21,17147.329123
7.34,25,17153.623647
7.36,18,17157.468937
1.36,8,17158.54259
5.86,18,17163.635521
7.06,19,17167.520233
3.26,10,17169.455891
5.68,15,17172.436827
5.97,17,17176.678482
6.6,18,17180.562122
6.02,12,17182.614406
7.0,24,17188.821716
8.3,14,17191.732625
6.92,26,17198.042964
4.15,9,17199.98055
5.82,17,17202.955383
6.9,14,17205.862054
8.23,21,17211.074926
6.5,26,17216.005674
5.4,13,17220.31066
7.16,18,17223.383968
6.02,16,17227.253598
7.12,21,17232.579168
6.0,19,17236.461806
7.18,21,17241.638669
6.2,19,17245.575223
5.06,15,17248.503882
4.87,16,17252.813836
6.28,17,17255.805456
6.39,15,17258.775066
6.8,12,17261.681418
6.44,19,17266.065675
5.7,18,17269.966281
2.66,8,17271.916243
2.5,12,17275.294946
5.66,20,17279.285157
7.9,18,17283.106117
5.41,16,17287.390724
6.48,21,17291.329043
5.66,15,17294.266372
7.2,12,17297.602029
6.76,21,17302.505977
6.8,18,17305.610643
7.1,19,17310.924544
5.8,16,17313.921875
8.06,22,17320.15478
5.8,12,17322.177808
9.7,19,17326.053908
6.44,21,17331.325849
6.36,24,17336.249133
4.9,14,17339.19943
5.6,15,17343.557442
7.95,12,17345.634445
7.3,16,17348.63913
5.3,16,17351.725997
6.16,15,17356.056306
5.42,15,17359.038945
2.42,10,17361.015604
5.26,14,17365.251964
5.97,20,17369.139618
7.18,22,17373.968163
6.92,20,17379.183443
6.25,16,17382.214716
5.4,19,17387.534045
7.52,19,17390.606338
3.24,13,17393.536623
8.35,14,17396.507262
7.24,25,17402.795863
5.34,26,17407.770188
8.46,24,17413.962831
4.46,13,17415.988443
6.7,15,17418.934025
7.8,19,17424.232898
4.14,21,17428.24455
2.2,11,17432.412509
6.0,16,17435.453129
9.6,19,17439.408391
6.74,21,17444.652205
5.0,17,17447.662911
5.16,17,17451.520834
5.42,13,17454.897152
4.32,13,17457.761756
5.62,16,17460.764101
3.39,11,17462.786775
2.4,12,17467.057042
1.96,7,17468.145044
8.5,11,17470.164336
8.6,16,17473.237646
5.63,16,17478.398932
6.72,17,17481.440603
6.16,22,17485.423937
5.16,18,17490.599909
7.7,13,17493.491595
5.5,11,17495.465554
4.62,13,17497.573555
5.3,25,17503.792554
7.12,22,17508.692555
6.8,26,17515.066597
5.2,15,17518.066176
6.1,19,17523.337174
5.0,10,17525.304175
6.42,20,17529.259177
8.2,20,17534.574175
6.84,20,17538.525174
6.29,16,17541.518178
4.06,13,17545.77621
2.84,9,17546.919171
5.52,14,17549.934193
7.08,18,17553.862174
8.5,15,17558.2142
2.0,12,17560.319175
7.68,24,17565.273183
6.56,16,17569.530175
4.95,18,17573.378174
7.55,16,17576.370174
8.08,27,17582.614866
6.6,18,17586.507828
3.6,15,17590.82285
7.08,20,17594.848828
5.44,29,17602.154828
6.68,22,17606.198826
6.4,20,17610.171828
4.22,15,17614.430832
7.22,29,17620.318161
5.5,15,17624.664439
7.76,20,17628.670736
7.92,24,17634.973487
4.92,16,17638.000114
4.56,18,17641.977085
6.76,17,17646.282451
5.26,15,17649.228094
5.76,16,17652.273476
6.15,15,17655.202143
7.54,23,17661.347386
8.2,18,17664.439013
6.2,16,17669.673721
7.1,13,17671.757031
6.58,27,17677.706923
7.25,12,17681.065574
7.7,20,17685.031499
7.9,15,17687.971306
6.28,17,17692.285219
6.32,18,17696.187872
7.14,20,17700.159808
5.12,15,17704.403137
6.6,16,17707.447799
6.34,18,17711.385031
5.24,11,17714.718314
6.6,22,17718.80459
6.24,20,17722.827914
5.83,16,17727.906195
3.02,11,17729.917847
5.51,16,17732.899112
8.6,18,17738.076406
4.64,13,17740.099039
5.48,18,17743.945387
5.15,10,17747.304027
7.92,23,17751.420988
8.14,18,17755.346295
5.95,12,17758.794634
4.3,12,17761.712265
6.71,21,17765.741618
2.84,12,17767.759231
4.64,15,17772.014838
5.22,21,17776.807462
6.16,19,17781.229745
5.55,9,17783.16939
6.17,16,17786.215047
9.6,18,17790.232966
5.04,19,17795.5373
4.15,8,17796.625937
8.4,27,17803.919958
7.92,21,17807.869959
