# {"t_start": 1765801487.477047, "env_id": "Bpp-v0"} 
r,l,t 
4.56,14,19501.308767
0.8,5,19502.321431
4.56,14,19505.819718
6.31,16,19509.648313
6.65,12,19511.687994
6.52,20,19517.071602
6.56,12,19519.099601
8.5,12,19522.053908
5.3,19,19527.461854
6.18,24,19531.564531
6.42,22,19536.534068
5.91,18,19540.960391
6.45,13,19543.823408
5.14,16,19546.818617
6.82,30,19554.135226
4.24,9,19556.049495
6.1,18,19561.345123
4.9,16,19564.433765
7.04,19,19568.45074
5.9,16,19572.967061
5.2,15,19575.944369
6.6,18,19579.063993
5.32,14,19582.017297
5.36,22,19588.199248
6.65,16,19591.185874
5.6,18,19595.655452
5.3,16,19599.516153
8.25,17,19602.617775
5.5,10,19604.642428
5.58,19,19610.045079
7.24,23,19614.178073
4.6,17,19619.499083
7.6,17,19622.532059
6.12,15,19625.516105
5.66,16,19629.931087
1.44,7,19631.839079
7.52,24,19636.825058
8.25,17,19641.218098
6.55,17,19644.287753
6.3,17,19648.153201
6.0,19,19653.52914
5.4,15,19656.512403
4.8,16,19659.563982
5.8,21,19664.946297
7.53,19,19668.869593
3.8,12,19670.912255
5.0,8,19672.853866
7.04,20,19678.191795
8.0,17,19681.23847
7.8,16,19684.350093
5.56,13,19688.714075
5.56,20,19692.761372
4.96,12,19694.823989
7.36,19,19700.248873
5.62,20,19704.271194
7.98,21,19709.687014
6.2,19,19713.62629
4.88,18,19717.507602
10.0,17,19721.940943
8.64,24,19726.993451
6.72,19,19732.455691
5.84,21,19736.561644
7.52,22,19740.62632
7.12,21,19746.824268
7.3,16,19749.754947
3.45,14,19752.730244
4.8,13,19756.159548
4.9,20,19760.13382
4.04,14,19763.096166
6.45,18,19768.447435
5.76,14,19770.550079
3.39,13,19773.525435
5.16,17,19778.030353
7.4,14,19781.029007
5.68,16,19784.098634
5.55,14,19787.064935
2.66,14,19791.365623
6.5,14,19794.341871
7.6,12,19796.396676
7.79,21,19801.731286
7.0,15,19804.707291
7.9,22,19809.657284
7.4,16,19814.121205
5.1,10,19816.164815
2.4,12,19818.220474
6.88,21,19824.512372
6.84,22,19828.51268
7.55,15,19831.465413
6.8,27,19837.866007
7.42,26,19843.744265
10.0,17,19848.233881
5.9,17,19851.325542
5.26,17,19855.317806
10.0,28,19861.860125
7.16,17,19865.795414
3.55,7,19866.855958
6.38,20,19872.190884
7.0,17,19876.084196
9.52,17,19880.504519
5.92,19,19884.473802
7.36,16,19887.525134
6.94,20,19893.004088
6.58,19,19897.053387
6.5,14,19900.051004
6.66,17,19904.550316
7.08,18,19908.425624
5.8,21,19912.406941
4.92,18,19916.734848
7.48,21,19921.788865
4.45,14,19924.124481
6.12,16,19929.72047
6.43,20,19933.86922
7.76,21,19939.402147
3.0,10,19941.449772
5.9,20,19945.399081
6.16,18,19949.879333
2.7,9,19951.807342
6.84,20,19955.766315
10.0,20,19961.111609
6.0,18,19965.047332
6.0,17,19968.145067
3.16,10,19970.201681
6.84,21,19975.711003
5.2,10,19977.700271
8.5,11,19980.634921
7.42,22,19986.156809
6.54,16,19989.167176
4.04,10,19991.156825
7.1,16,19995.614088
8.1,19,19999.510328
2.68,11,20001.528979
5.82,17,20006.872596
7.05,16,20009.997207
10.0,25,20015.062205
6.4,19,20020.524305
5.52,16,20023.615964
7.1,16,20026.63824
2.36,8,20030.013553
4.84,15,20033.006837
3.88,13,20035.062817
6.0,19,20039.032714
5.52,15,20043.39541
4.12,16,20046.406686
5.85,10,20048.383344
7.62,23,20054.917349
8.08,23,20059.941274
7.96,23,20065.561596
8.04,16,20068.575859
6.69,26,20075.837422
6.86,26,20080.8237
7.44,23,20084.920993
6.54,18,20090.337436
6.2,16,20093.46543
5.56,12,20096.438373
6.82,19,20101.062039
8.25,16,20104.986329
6.0,19,20108.123935
5.28,16,20113.471272
8.05,13,20115.546873
5.6,16,20118.485656
6.7,18,20123.874595
7.48,22,20128.011862
5.86,17,20133.489846
6.36,22,20137.611092
4.96,10,20139.685696
6.8,14,20142.675375
6.15,16,20147.146266
8.28,22,20151.986562
5.68,15,20156.43852
7.12,22,20160.427142
6.2,14,20163.37878
4.7,16,20167.846083
3.6,11,20169.912761
4.18,14,20172.913065
2.45,11,20174.970777
4.36,17,20180.384623
1.82,8,20181.499619
5.71,19,20185.490887
5.72,14,20188.432116
5.35,12,20191.920435
5.6,19,20195.914704
8.0,14,20198.904941
5.1,17,20203.441593
5.9,16,20206.464423
5.08,13,20209.437063
5.4,9,20211.443703
8.68,27,20218.059619
6.6,30,20225.647557
5.52,17,20229.532178
5.12,18,20232.603442
6.28,22,20238.948386
6.4,13,20241.063991
6.7,25,20246.01592
7.8,13,20250.416201
3.1,13,20252.508481
5.6,17,20256.48879
7.96,18,20261.104156
3.84,13,20264.115758
6.0,16,20267.202063
7.04,24,20273.598085
6.75,16,20276.594325
6.4,17,20280.476915
4.16,14,20284.032598
6.0,19,20288.01452
6.28,17,20292.019743
10.0,18,20296.636058
2.2,5,20297.657738
6.95,15,20300.685416
6.0,19,20306.187343
8.4,18,20310.126588
7.35,18,20313.204904
4.74,14,20317.634167
4.12,15,20320.625797
5.96,15,20323.634434
6.52,19,20329.009859
5.85,13,20331.142858
5.64,18,20335.109838
6.71,19,20340.490841
5.82,20,20344.514837
2.64,9,20346.471838
6.2,16,20349.528859
4.3,10,20352.910839
8.59,19,20356.849881
3.28,14,20358.903858
8.43,25,20365.209487
4.5,16,20369.063511
6.0,18,20372.218503
8.45,13,20376.58951
6.52,15,20379.665512
8.25,14,20382.663503
7.2,22,20388.194494
7.2,30,20394.065504
5.76,14,20398.413482
3.2,15,20401.371505
8.0,15,20404.367514
2.99,11,20406.426482
6.5,13,20410.804483
9.44,30,20416.893483
5.96,12,20420.409508
7.5,14,20423.411158
5.13,17,20426.474149
6.8,19,20431.882153
6.62,26,20436.895131
9.7,19,20440.831153
6.17,21,20446.234132
4.08,18,20450.164129
7.3,16,20454.77713
6.9,13,20457.712132
5.79,17,20460.814132
5.5,13,20463.810131
3.84,14,20467.360157
5.0,13,20470.341153
7.04,18,20474.254153
7.4,17,20478.66613
5.67,22,20482.651793
6.24,16,20486.482797
7.2,13,20489.974799
7.9,15,20493.020872
4.28,13,20496.034489
8.5,15,20500.547754
7.7,15,20503.578463
5.0,11,20505.650055
7.76,29,20513.077289
9.4,22,20517.126598
8.24,25,20523.583915
6.82,21,20527.6243
3.97,13,20530.499918
5.18,17,20535.015853
6.54,23,20539.977777
1.46,5,20541.006776
6.28,22,20546.545317
9.2,16,20550.468948
7.52,18,20553.551245
5.5,10,20555.559877
5.52,19,20560.901851
4.44,13,20563.810824
9.6,20,20569.203374
5.34,15,20572.245661
6.56,16,20575.301305
5.64,18,20578.442603
6.84,19,20583.935931
3.14,11,20585.994633
5.71,13,20588.963886
7.2,22,20594.519793
4.6,14,20597.459101
5.8,14,20600.401756
8.17,19,20605.775044
6.36,18,20608.843305
7.34,17,20612.868232
7.25,15,20617.387546
6.4,19,20621.384821
5.51,16,20624.443452
6.36,19,20629.922919
6.12,15,20632.920222
4.58,20,20638.32254
7.26,18,20641.383143
5.04,17,20645.228441
6.3,19,20649.768765
8.6,18,20653.729064
9.5,15,20656.739359
4.0,11,20658.787016
4.32,15,20663.279952
7.0,15,20666.310576
7.06,19,20670.389864
5.81,16,20674.86014
6.41,18,20678.801123
2.9,12,20680.844142
7.6,22,20687.111212
5.9,15,20690.078844
4.4,15,20693.10808
6.16,22,20698.625133
6.53,22,20702.756345
9.25,15,20707.282652
6.44,20,20711.276942
7.5,12,20714.143168
4.8,19,20719.541441
7.58,14,20721.634115
3.01,12,20724.542452
4.64,20,20730.011444
5.72,18,20733.121837
7.9,14,20736.097448
7.95,17,20741.512367
8.0,26,20746.647538
7.02,29,20754.088821
10.0,18,20757.115107
2.5,6,20758.137087
5.95,15,20761.130754
6.65,11,20765.368122
5.96,22,20769.365376
9.6,18,20773.272689
9.58,22,20778.680691
6.0,19,20782.70802
7.2,15,20787.195919
7.58,20,20791.261524
5.92,19,20795.265427
5.4,17,20799.695684
8.38,19,20803.666345
6.76,24,20810.023467
5.52,16,20813.049736
5.84,15,20816.063384
5.0,17,20819.133677
4.0,15,20823.627335
7.1,21,20827.682553
4.6,17,20833.036487
6.7,15,20836.02012
7.44,16,20838.9724
7.28,28,20846.203016
0.0,1,20846.23702
8.32,20,20850.225334
5.9,11,20852.253774
3.0,10,20855.681401
8.08,23,20860.667705
6.2,21,20864.804011
6.0,15,20869.229295
7.0,17,20872.359562
5.44,20,20876.369919
6.15,17,20881.611859
5.98,17,20884.603481
6.08,13,20887.486752
6.04,14,20890.977005
5.56,16,20894.878347
6.74,18,20898.017628
3.38,15,20902.463913
8.8,25,20907.46781
6.72,23,20913.832291
7.24,15,20916.805929
5.65,11,20918.818241
6.25,18,20924.100535
7.42,18,20927.170368
7.71,20,20931.140011
6.48,17,20936.461983
5.14,28,20941.602332
7.1,15,20944.628983
5.84,25,20951.156582
7.1,16,20954.188853
3.98,15,20958.602125
7.38,22,20963.484076
5.28,18,20966.533696
5.58,13,20970.860951
6.0,20,20974.873245
8.71,25,20981.300765
4.64,11,20983.34579
8.8,15,20986.380417
7.1,14,20989.440752
4.9,13,20993.824738
5.85,11,20995.842742
6.46,21,20999.846843
8.07,24,21006.182132
5.7,22,21010.237419
6.0,18,21015.626413
6.4,19,21019.678714
4.68,16,21022.755066
5.74,17,21027.273066
5.78,18,21031.214641
6.56,20,21035.17413
4.1,14,21039.508377
2.12,7,21040.552416
5.76,18,21044.457708
7.9,14,21046.565724
5.88,16,21051.82056
6.8,21,21055.821201
8.26,22,21061.252206
7.62,21,21065.260204
3.68,14,21068.269179
7.02,22,21074.61318
2.0,11,21076.62918
6.79,18,21079.701178
5.8,18,21085.029843
6.08,21,21089.040844
3.7,8,21090.933846
5.86,16,21095.367862
9.5,17,21098.428841
7.7,17,21102.348847
5.36,15,21106.803848
3.9,10,21108.826848
6.14,22,21112.923822
3.79,11,21114.930841
3.27,9,21118.282846
3.16,9,21120.192843
5.12,15,21123.188842
4.26,13,21126.114843
5.38,13,21129.611842
5.18,17,21133.447858
8.42,17,21136.446841
5.02,15,21140.929848
7.34,21,21145.039484
4.42,13,21148.049484
7.44,23,21153.648482
4.85,19,21157.596482
6.06,16,21160.579482
7.54,20,21165.945483
6.0,18,21169.848499
5.6,17,21172.888573
5.9,17,21178.215484
9.25,20,21182.221482
3.3,13,21184.393494
7.2,24,21190.775469
5.02,14,21193.792499
5.95,14,21198.205489
4.28,13,21200.282498
7.4,16,21204.137147
7.37,13,21206.203166
7.04,24,21212.606144
4.6,13,21215.516125
8.72,20,21221.036147
6.2,11,21223.095152
6.99,17,21226.186543
6.39,18,21230.191553
7.14,23,21235.784862
7.05,18,21239.706796
5.31,17,21244.170407
7.98,20,21248.124329
4.6,14,21251.045992
7.9,17,21256.373235
2.92,6,21257.454525
9.2,16,21260.526186
7.44,27,21267.079645
7.8,24,21272.132199
6.8,14,21275.124885
6.08,15,21279.54214
8.5,13,21282.484844
5.95,12,21284.514485
6.56,18,21289.830353
8.8,22,21293.891289
6.61,21,21297.989604
7.49,20,21303.505972
7.45,21,21307.602541
6.46,18,21313.079487
4.8,10,21315.14712
7.2,17,21318.18441
6.0,23,21324.529366
7.8,17,21327.563626
6.87,19,21331.507285
5.85,16,21335.953209
5.64,19,21340.008481
6.48,20,21344.063737
7.52,22,21350.444696
6.36,17,21353.579017
7.54,23,21359.971887
5.6,17,21363.020555
5.0,14,21365.987209
6.1,13,21368.073437
6.5,20,21373.452762
6.26,18,21377.352707
6.36,15,21381.862329
6.96,19,21385.947376
3.16,18,21389.065677
6.7,19,21394.557977
5.8,18,21398.519403
5.59,18,21401.63406
5.67,14,21406.042728
6.5,12,21408.910549
6.64,19,21412.013885
8.3,21,21418.360893
7.52,26,21423.452863
4.47,18,21428.009883
6.02,24,21433.078862
7.14,20,21437.177886
7.52,26,21443.68751
6.16,16,21447.547663
5.18,14,21451.103289
6.32,17,21455.014198
7.4,19,21458.97748
6.09,18,21463.613134
7.6,16,21466.709817
6.36,17,21470.698711
4.24,13,21474.280006
6.55,13,21477.386769
5.0,12,21479.608465
8.28,19,21483.778602
6.2,12,21488.236648
7.3,16,21491.290661
8.17,19,21495.257918
8.44,20,21500.756835
8.3,17,21503.890137
2.46,9,21505.899152
9.0,16,21510.458035
5.55,10,21512.499339
5.16,14,21515.521022
8.8,17,21518.6671
3.44,8,21522.115743
7.16,18,21525.23042
5.58,14,21528.220262
6.76,21,21533.674044
4.2,15,21536.667664
7.6,23,21541.664968
5.46,13,21546.136309
5.9,14,21548.291615
8.35,17,21552.283998
5.93,12,21555.880661
6.93,18,21559.875936
7.12,20,21563.866223
7.0,17,21568.423517
5.88,23,21573.305518
5.88,22,21578.860469
4.86,13,21581.921113
8.4,14,21584.987734
5.63,15,21588.034046
7.82,21,21593.624953
9.25,20,21597.729514
8.4,25,21604.293764
8.16,22,21608.359707
6.38,17,21613.826039
6.18,18,21616.909333
4.8,12,21619.84098
4.54,13,21622.002631
6.2,19,21627.568615
7.57,20,21631.672217
6.96,21,21637.289173
7.45,15,21640.380459
6.66,21,21644.432778
5.76,18,21649.913335
4.48,16,21653.003629
2.54,12,21655.947253
8.02,26,21662.481216
3.5,13,21664.654189
5.9,17,21668.660181
2.28,7,21669.759181
5.48,15,21674.344157
5.96,17,21678.341466
6.24,16,21681.478136
6.11,19,21686.899457
5.76,21,21690.963717
7.6,16,21695.475621
5.58,13,21698.431891
6.89,19,21701.567545
6.54,18,21707.080883
6.6,11,21709.14352
9.22,24,21714.222877
10.0,19,21719.820882
8.1,23,21724.084364
8.25,18,21728.047828
6.16,16,21732.463106
7.84,22,21737.414707
6.24,19,21742.042972
7.16,21,21747.20432
8.16,18,21750.423129
10.0,15,21754.97815
8.24,28,21761.042041
7.0,19,21766.511654
6.85,22,21770.566825
5.79,19,21774.491045
8.0,15,21778.901939
6.32,14,21781.85892
7.1,20,21786.045223
6.24,18,21790.644471
4.56,18,21794.708429
5.62,25,21801.308419
6.52,19,21805.324097
8.0,22,21809.431917
3.3,10,21812.917163
4.31,15,21815.898783
4.52,21,21819.898224
7.0,23,21826.470504
10.0,19,21830.500484
8.82,24,21836.250373
4.0,12,21839.239689
7.6,29,21846.792498
8.5,14,21848.922273
5.72,15,21852.146471
6.0,15,21855.242363
6.2,16,21860.580247
7.36,25,21865.738007
5.32,14,21867.917324
9.6,21,21874.392277
6.08,22,21878.593225
6.01,20,21884.154529
7.2,24,21889.186453
7.6,24,21895.640365
3.66,14,21897.75468
8.6,19,21901.760329
5.67,19,21907.297333
6.8,26,21912.438921
6.8,20,21917.970361
6.18,17,21921.949986
4.97,19,21925.127609
6.08,19,21930.559562
6.12,18,21934.495913
6.97,20,21939.962845
8.4,21,21944.024168
7.3,30,21951.618116
4.58,23,21956.675026
4.32,18,21959.788382
9.55,19,21965.337673
9.6,19,21969.326934
7.3,16,21972.348214
5.62,23,21978.741203
6.4,22,21982.837831
5.96,16,21987.388142
6.16,28,21993.461736
7.1,17,21998.14421
5.46,16,22001.589805
2.7,5,22002.656948
10.0,19,22006.737613
7.36,13,22011.228545
7.6,25,22016.294919
6.8,19,22021.851205
10.0,29,22027.086347
10.0,18,22031.169173
6.76,22,22036.822379
3.76,14,22039.868729
7.38,24,22046.474585
7.92,25,22051.545882
5.16,14,22054.56427
4.45,13,22058.201685
5.24,17,22062.263348
6.76,21,22066.564581
4.68,19,22072.329656
6.22,15,22075.427203
5.82,19,22081.124857
6.4,22,22085.326137
5.9,16,22088.409773
9.48,21,22094.004697
5.1,11,22096.952313
4.8,21,22101.148994
4.6,14,22105.836701
5.83,18,22108.978957
3.2,14,22112.18615
3.9,11,22114.688181
4.6,17,22120.718359
7.6,23,22125.278193
7.02,16,22129.975646
10.0,28,22136.062522
9.6,18,22141.606857
6.92,20,22145.850134
5.52,19,22149.332077
4.88,10,22151.495685
8.0,20,22157.106523
8.4,17,22161.135811
6.0,18,22165.8931
7.56,24,22170.898434
3.92,19,22174.973383
4.8,14,22179.54766
5.8,18,22182.731376
7.2,12,22185.698636
8.2,20,22191.419628
4.56,11,22193.539939
8.2,16,22196.637566
5.1,20,22202.356948
5.36,17,22206.378613
5.2,12,22208.441926
7.45,16,22213.05292
10.0,18,22217.026219
5.3,18,22220.160454
6.8,16,22225.655052
4.45,10,22227.69972
7.04,17,22230.878969
6.05,12,22233.032216
10.0,15,22237.703918
6.9,19,22241.804831
5.6,15,22244.935172
5.45,11,22248.482016
2.37,10,22250.479518
7.1,18,22254.447831
9.15,18,22259.947668
6.76,18,22263.080306
6.47,16,22266.17633
7.08,21,22272.757325
2.9,6,22273.845304
7.58,24,22278.945345
7.22,18,22283.655337
5.75,16,22286.781326
5.28,17,22290.786326
5.0,11,22292.87031
7.2,23,22299.410332
9.0,22,22303.687319
6.16,19,22309.307819
4.76,11,22311.418461
6.75,9,22313.446697
6.64,26,22320.203657
4.29,13,22323.337272
3.16,8,22324.610314
7.12,23,22331.521641
7.0,13,22333.730308
7.88,22,22338.894749
7.86,25,22345.544
8.2,23,22349.702662
10.0,19,22355.34957
5.68,17,22359.385907
5.66,19,22362.60454
6.0,17,22368.227533
5.88,17,22371.351678
6.83,19,22375.39215
6.4,24,22382.046762
4.36,13,22384.200772
8.02,21,22390.744715
2.4,12,22392.895977
8.15,18,22397.011275
6.36,23,22402.773823
1.85,6,22403.846448
6.6,20,22407.955122
5.37,17,22411.957052
6.4,12,22415.497346
7.2,13,22418.515975
1.54,5,22419.520998
7.8,21,22423.670628
6.68,20,22429.248229
6.4,20,22433.406777
5.68,14,22438.057055
7.76,23,22442.293001
9.04,19,22446.385668
9.1,16,22451.008672
9.6,17,22454.968826
6.94,18,22458.097456
7.04,25,22464.791426
4.8,11,22467.754042
7.0,24,22473.567627
6.08,19,22477.649273
9.04,20,22481.770161
4.21,13,22486.375813
5.48,16,22489.538651
6.64,21,22493.6295
3.48,17,22499.186435
7.75,20,22503.21891
7.27,16,22506.305586
5.73,16,22510.932505
5.71,21,22515.139809
6.92,29,22522.867715
5.6,13,22525.930011
5.39,13,22528.11002
6.17,18,22533.628607
7.44,21,22537.688245
7.76,22,22541.798171
4.8,10,22545.237472
3.16,11,22548.142138
7.2,13,22550.253448
7.0,23,22556.913422
6.79,15,22560.023666
5.82,22,22564.216306
8.3,21,22569.957216
6.14,16,22573.871426
4.5,17,22576.996665
6.38,16,22581.58395
4.8,14,22584.579638
6.26,16,22587.696318
5.6,15,22592.470653
4.88,17,22596.517289
7.3,22,22600.761561
7.05,15,22605.389521
7.92,19,22609.449545
6.0,14,22612.430185
8.4,15,22616.917461
6.1,25,22621.887743
7.4,23,22627.516795
6.96,20,22631.577821
6.05,15,22634.654095
10.0,19,22640.272052
5.38,14,22643.321723
5.08,14,22646.400385
4.7,10,22649.97967
6.4,24,22654.159978
5.34,24,22659.161924
5.92,15,22663.714579
6.5,11,22665.755891
1.84,9,22667.746553
7.0,20,22673.362075
6.24,19,22677.437745
7.25,14,22680.503991
6.8,21,22686.181949
6.69,16,22689.316236
6.72,20,22693.398549
7.1,20,22698.974473
5.16,17,22702.923722
4.2,11,22704.95376
9.0,21,22710.550657
5.57,15,22713.640942
7.04,19,22717.734519
7.4,26,22724.472766
7.2,18,22728.532649
3.51,9,22729.699641
6.75,10,22733.238086
5.61,20,22737.218725
6.04,16,22741.134006
5.8,16,22745.698272
3.24,13,22747.780311
5.68,12,22750.670644
6.96,24,22757.297294
10.0,23,22761.454618
5.52,25,22768.12826
5.84,19,22772.17782
5.0,15,22775.16882
8.6,22,22780.725819
8.48,31,22787.669477
4.5,13,22791.29348
3.0,11,22793.308482
8.08,19,22797.367458
8.8,18,22803.029483
9.7,20,22807.135482
7.76,21,22811.305484
8.25,17,22815.888482
7.9,19,22819.848458
7.75,19,22825.358458
6.72,19,22829.375486
5.36,21,22833.491483
5.0,10,22837.079463
7.0,23,22842.137458
7.47,24,22846.360135
6.08,17,22851.954116
4.23,12,22853.992096
9.1,20,22858.016096
7.96,25,22864.51612
7.92,23,22869.488123
7.6,11,22873.073117
4.6,16,22876.157125
8.86,19,22880.213116
8.59,25,22886.850119
8.5,19,22890.928121
3.0,5,22891.945117
6.48,17,22896.581198
7.29,22,22901.470145
7.2,21,22907.062063
4.1,11,22909.103731
8.55,17,22912.217787
4.18,11,22915.161392
8.9,14,22918.884715
7.0,21,22923.917023
4.43,14,22926.089686
6.94,21,22932.577989
5.42,16,22935.598651
7.99,23,22939.722972
5.0,12,22944.184287
7.92,27,22949.255316
7.76,18,22954.803653
8.66,20,22958.909635
6.44,19,22963.007271
8.1,14,22966.737542
8.28,21,22971.702992
10.0,15,22974.739266
6.69,20,22980.294156
5.54,14,22982.415858
6.44,25,22988.956776
2.69,10,22990.950396
7.6,16,22994.87775
7.52,20,23000.54868
6.0,17,23003.720293
3.86,14,23006.772964
6.76,19,23012.371895
6.74,16,23015.450536
8.5,21,23019.509866
4.46,14,23024.025186
5.14,13,23026.128804
7.71,18,23030.088821
8.32,27,23036.782697
4.8,14,23039.855998
8.64,20,23043.99563
5.8,11,23047.663283
8.5,15,23050.764556
8.8,16,23054.758526
4.76,14,23056.902189
8.26,22,23063.334064
7.0,12,23065.392038
4.7,10,23067.364695
5.5,14,23071.931648
8.68,19,23075.936897
5.84,19,23080.032708
4.0,13,23083.738344
5.85,20,23087.838289
6.48,16,23090.878798
8.6,17,23096.444771
9.6,22,23100.564505
5.53,20,23106.135795
8.4,20,23110.123109
4.74,17,23114.080056
8.4,15,23118.660685
6.68,18,23121.862993
6.57,22,23126.886281
6.0,22,23132.600887
10.0,13,23135.616547
5.72,11,23137.688543
6.26,15,23142.235456
3.5,12,23144.276798
2.08,8,23146.207795
8.05,22,23150.308699
4.13,12,23154.736995
6.75,11,23156.814628
5.98,17,23159.945972
8.08,21,23165.830207
7.26,21,23170.864218
7.99,21,23176.473134
9.4,18,23179.607414
6.6,14,23182.566122
2.58,8,23184.508741
6.94,17,23189.097695
7.68,21,23193.191993
7.3,23,23199.812912
6.4,15,23202.88354
8.4,25,23208.034449
5.96,17,23212.700377
4.26,9,23214.722034
5.71,16,23217.803678
5.52,22,23224.308611
6.78,20,23228.363888
8.48,22,23232.458364
3.4,10,23236.012985
10.0,16,23239.097249
6.74,16,23243.117602
2.6,9,23244.283581
6.87,16,23249.834939
6.0,21,23253.976192
8.32,26,23260.532693
9.2,22,23264.603641
6.27,18,23270.117552
6.65,23,23275.102887
8.9,18,23278.246509
7.76,28,23285.919124
10.0,20,23290.006464
8.5,25,23296.748396
4.49,20,23300.778307
6.48,21,23306.339668
5.52,22,23310.443939
8.4,17,23314.368266
7.1,16,23318.963484
9.2,18,23323.028802
6.5,18,23326.257111
6.18,14,23330.84571
5.89,19,23334.885988
6.45,22,23340.580952
6.8,18,23344.531594
9.28,29,23352.020748
7.4,17,23355.115421
7.9,19,23359.126712
5.92,15,23363.734985
6.72,15,23366.816606
8.54,20,23370.925631
7.2,14,23375.539645
6.42,16,23378.61663
6.91,16,23381.643627
3.2,12,23383.727604
8.6,16,23389.163281
6.8,19,23392.342282
5.64,12,23395.294288
3.4,12,23398.95828
7.92,18,23403.030272
6.3,21,23407.115
6.72,23,23413.721622
6.82,24,23417.924951
6.78,21,23424.423874
7.08,28,23429.53489
7.0,23,23436.086749
3.68,13,23438.221378
3.5,7,23440.170012
7.4,25,23446.94453
5.6,17,23450.054119
4.92,17,23454.08843
6.78,18,23458.76813
6.15,18,23462.727092
5.56,23,23466.898098
6.0,27,23474.482496
5.8,19,23478.603181
3.28,13,23482.37144
1.28,5,23483.40403
6.96,20,23487.536677
7.04,19,23493.248322
4.79,12,23495.390954
7.04,20,23499.451248
2.4,12,23502.448935
9.6,21,23508.097863
5.6,23,23513.12643
8.4,19,23517.809097
6.38,19,23521.969815
5.82,16,23525.118454
7.9,14,23529.662187
3.5,16,23532.76953
7.3,13,23535.725164
6.64,16,23540.253595
1.01,7,23542.195573
6.35,17,23545.269276
7.2,17,23548.377029
4.44,14,23552.892637
5.62,16,23555.921317
6.99,15,23558.976969
6.82,18,23564.504506
9.2,18,23568.484154
8.74,23,23572.673733
6.68,19,23578.177057
2.66,10,23580.180347
6.96,18,23584.059527
7.02,20,23589.504638
6.28,16,23592.572462
6.78,15,23595.598047
3.9,13,23599.145668
6.86,17,23603.083579
5.5,14,23606.09523
8.7,18,23610.753565
9.1,28,23616.771532
5.92,18,23621.360792
6.12,18,23625.292352
5.44,13,23628.250019
2.5,8,23629.330631
4.48,15,23633.800586
6.88,20,23637.740284
4.25,15,23640.759592
7.04,21,23646.348865
5.92,21,23651.294789
9.1,14,23653.449451
4.22,11,23657.845036
8.68,26,23662.92002
8.15,16,23667.442696
6.41,21,23671.454918
6.0,17,23675.321881
7.46,23,23680.926817
6.45,13,23683.931457
10.0,22,23688.101738
6.64,16,23692.653417
7.82,22,23697.647639
6.08,15,23702.197958
5.8,17,23705.241532
8.36,19,23709.138113
7.0,14,23713.605103
8.6,18,23716.63071
8.02,19,23720.599737
6.65,18,23726.092062
7.25,12,23728.191068
8.56,18,23732.219683
6.4,20,23737.771303
6.88,20,23741.823217
4.75,12,23743.899893
5.2,12,23748.271197
7.01,18,23751.393446
4.35,10,23753.407727
7.15,23,23759.846653
10.0,15,23762.808306
8.17,21,23766.888956
7.54,21,23772.484549
7.37,18,23776.47817
6.7,10,23778.488793
5.2,12,23780.573122
7.39,15,23784.979777
7.65,23,23789.86868
4.86,17,23794.394998
8.65,15,23797.386642
7.9,14,23800.327964
3.26,15,23803.431627
7.0,19,23808.928524
8.8,13,23811.025026
10.0,28,23818.514027
3.72,14,23821.517027
5.6,18,23824.621005
4.75,11,23829.142328
6.85,12,23831.183453
6.6,17,23834.224763
2.8,8,23836.153809
7.25,14,23840.582754
5.27,18,23843.722339
7.36,30,23849.711295
5.25,8,23853.125549
6.6,14,23856.152215
5.98,16,23859.240885
6.22,21,23864.796545
7.2,14,23867.747167
7.2,17,23870.784521
7.1,21,23877.051869
6.14,24,23881.116235
6.06,15,23884.152874
7.8,18,23889.682509
5.4,17,23892.78107
0.48,2,23893.710052
7.44,17,23898.322376
8.44,20,23902.382676
6.0,17,23906.252951
7.22,23,23911.779806
7.0,16,23914.782116
6.36,20,23918.805425
7.84,31,23927.224673
6.36,14,23929.34564
6.88,19,23934.867795
8.5,16,23937.970436
8.4,15,23941.011679
5.96,24,23947.614012
5.96,19,23951.578004
4.88,21,23957.077949
5.4,17,23960.982268
8.5,15,23963.975929
8.32,24,23969.66884
5.14,16,23973.622123
8.0,16,23976.714789
5.86,20,23982.245741
5.28,13,23984.34103
7.32,22,23990.680001
5.12,15,23993.645288
8.25,14,23996.595924
7.75,14,23998.701924
5.1,13,24003.132911
4.2,12,24005.226572
3.23,8,24007.185545
5.2,12,24009.315203
5.04,16,24014.81181
6.9,20,24018.883809
8.08,24,24023.083811
5.68,15,24027.58582
6.63,16,24031.462809
6.12,16,24034.500849
6.62,14,24038.95781
7.96,20,24042.960811
4.75,15,24046.021462
6.06,15,24050.63344
7.18,24,24054.854472
5.4,21,24061.356439
7.32,18,24064.472473
7.46,20,24068.43746
7.16,21,24073.977461
6.76,17,24077.828465
6.32,16,24080.896477
6.24,18,24086.340441
8.3,27,24091.488467
8.76,20,24097.037506
4.86,14,24100.070779
3.76,12,24102.181463
6.0,16,24106.74579
6.95,15,24109.757087
4.0,12,24112.662404
6.0,15,24115.67903
6.0,16,24120.208
7.42,21,24124.287662
4.92,13,24127.265323
7.6,15,24131.852978
9.36,27,24137.032895
7.96,24,24143.536873
8.24,17,24146.635524
8.8,22,24153.007739
7.49,22,24157.090379
7.06,21,24161.147307
5.14,13,24165.569622
