# {"t_start": 1765801487.7960448, "env_id": "Bpp-v0"} 
r,l,t 
3.68,14,15242.584333
5.34,17,15245.654879
4.73,14,15250.008565
6.31,18,15253.128556
5.81,17,15256.925911
6.4,19,15262.113243
4.86,13,15264.162898
4.12,16,15267.11061
5.44,16,15272.216108
5.48,18,15275.224762
4.86,16,15278.247387
5.8,19,15283.592967
7.9,22,15288.539937
7.1,22,15292.620487
7.2,19,15297.823111
6.25,15,15300.741467
7.44,21,15305.993851
6.8,20,15309.945467
5.58,18,15313.784951
5.79,13,15317.191539
5.5,14,15320.151201
7.26,23,15325.086467
8.0,15,15329.425725
5.6,18,15332.546618
6.34,14,15335.49112
7.24,22,15340.731423
6.2,20,15344.64068
6.07,15,15347.567326
7.15,19,15352.771969
4.6,13,15355.682621
7.54,15,15358.669166
6.4,13,15362.091086
5.79,17,15365.957723
6.04,18,15369.02441
2.36,13,15373.29533
7.05,13,15376.261945
3.78,12,15378.272597
6.88,20,15382.241949
7.0,18,15387.422247
4.6,11,15389.407899
6.33,18,15392.469814
4.14,13,15396.669452
3.72,9,15398.635151
3.87,13,15400.740845
5.92,15,15403.74273
6.9,25,15410.113053
6.1,15,15413.096
7.84,24,15419.318315
5.92,18,15423.240372
5.64,21,15427.246981
5.28,22,15432.530592
5.05,17,15436.371233
8.1,19,15441.708117
5.24,18,15444.83274
6.98,20,15448.82672
6.16,22,15455.116288
4.75,16,15458.131892
5.2,17,15461.130493
5.6,19,15466.345776
5.59,17,15469.350472
7.1,23,15475.565042
8.8,17,15478.587265
6.0,19,15482.618223
6.25,15,15486.926904
8.25,18,15490.91115
6.68,21,15494.975157
5.76,18,15500.192466
8.4,17,15503.185775
6.0,22,15508.541457
7.7,17,15512.412108
8.51,18,15515.440769
6.1,18,15520.699455
6.8,18,15524.667861
5.6,19,15527.769561
7.16,21,15533.939122
7.08,27,15538.997449
6.8,18,15544.201391
5.95,13,15546.289124
4.32,15,15549.220804
5.42,17,15554.362481
4.84,20,15558.278136
5.52,22,15562.322467
4.03,17,15566.704764
6.82,17,15570.611461
7.1,20,15575.893037
5.14,15,15578.939685
5.2,15,15581.904973
6.56,18,15584.966603
8.16,17,15590.071016
8.4,17,15593.070017
5.48,15,15596.029662
3.45,7,15599.210348
6.72,18,15602.312848
6.2,17,15606.212457
4.95,11,15609.554115
7.02,18,15612.656987
7.4,20,15616.673282
8.0,15,15621.007949
4.48,14,15623.955294
7.92,17,15627.851928
6.54,22,15633.182558
7.04,24,15638.044328
6.3,14,15640.998984
6.3,21,15646.370885
5.7,13,15648.470521
5.8,17,15652.400482
6.07,16,15656.735783
7.98,32,15662.733335
6.1,10,15666.01098
6.49,15,15668.95365
7.9,23,15673.819283
5.62,12,15677.159902
6.0,15,15680.133539
5.75,13,15683.086796
6.3,22,15688.490456
2.09,6,15690.380123
6.44,19,15693.459069
5.72,15,15696.478049
7.46,29,15703.725049
3.64,15,15706.672071
7.7,12,15710.847053
4.82,14,15712.947081
5.01,18,15716.868073
4.64,21,15722.211691
6.65,13,15725.138719
7.54,19,15729.074695
7.25,10,15731.107713
8.05,21,15736.406719
5.55,17,15739.439734
6.2,16,15742.437715
7.65,11,15746.555721
6.85,13,15748.615729
5.27,18,15752.509723
7.5,15,15756.756693
6.68,14,15759.645716
6.92,19,15762.810694
4.13,11,15767.048697
6.18,18,15770.117697
6.0,21,15774.131718
6.8,18,15779.381716
5.72,14,15782.319383
6.18,16,15785.312357
6.8,20,15790.530379
6.48,21,15794.48636
7.25,18,15798.399359
7.65,14,15802.644387
5.38,20,15806.574359
3.2,13,15808.65438
8.05,20,15813.935385
7.76,17,15817.797361
1.47,5,15818.807568
6.9,16,15823.137855
8.5,14,15826.024517
8.0,12,15828.016164
6.7,16,15830.940861
6.9,19,15836.114378
7.74,29,15841.957011
5.55,19,15847.205638
4.84,12,15849.278307
7.48,19,15853.28617
4.96,18,15857.730399
3.78,13,15860.662084
6.76,18,15864.594331
5.7,15,15868.839635
5.4,13,15870.874635
5.56,15,15873.775542
7.12,17,15878.915795
5.96,17,15881.899469
6.5,11,15883.939333
7.0,9,15885.922353
6.12,25,15892.318893
8.8,17,15895.372489
6.74,19,15899.359754
6.0,18,15904.568686
7.96,27,15909.555944
5.43,17,15914.688536
6.3,19,15917.776192
5.29,17,15921.628841
5.44,16,15925.94476
7.6,14,15928.89241
9.0,19,15932.856216
2.72,6,15935.229891
6.76,22,15939.314539
5.4,15,15942.319807
6.28,21,15947.617108
7.52,18,15951.497781
4.48,18,15955.392732
5.34,11,15958.668532
6.4,16,15961.577837
7.5,14,15964.480476
6.0,12,15966.560097
5.76,17,15971.764035
7.88,25,15976.790007
2.86,11,15980.126647
6.25,14,15983.080924
6.64,16,15986.088639
4.76,18,15989.126303
7.36,20,15994.268259
8.2,18,15998.114923
7.24,20,16003.3669
5.92,19,16007.321925
5.53,19,16011.273926
5.68,16,16015.627922
6.71,17,16018.638921
6.4,22,16024.923585
5.98,17,16027.973587
6.22,18,16031.823562
6.0,12,16033.842577
6.95,17,16038.089562
5.56,16,16041.883556
6.6,17,16044.915559
5.34,16,16049.343557
3.2,13,16052.292749
7.22,19,16056.288404
6.56,18,16060.684674
3.81,11,16062.707309
3.3,14,16065.662984
7.28,24,16071.861888
8.7,16,16074.837183
7.2,17,16078.683525
3.48,12,16082.007845
4.6,14,16084.922119
6.16,22,16088.977757
7.54,19,16094.31936
4.96,18,16098.30504
6.0,21,16103.680148
5.6,9,16105.610793
6.64,20,16109.517393
8.33,21,16114.792985
7.5,15,16117.739673
8.8,19,16121.711309
1.65,8,16122.788579
4.48,13,16127.084842
8.08,20,16131.13751
7.12,17,16134.196451
6.5,15,16138.506107
6.46,26,16143.599647
7.01,20,16148.916629
8.0,15,16151.850917
1.66,5,16152.827585
8.18,23,16157.716865
3.35,16,16161.967479
6.8,22,16166.805473
5.47,17,16171.246089
5.35,16,16174.293115
4.77,19,16178.315393
5.34,20,16183.685385
5.0,7,16184.763404
5.0,11,16187.681177
5.28,13,16189.722843
6.48,20,16194.978698
5.82,14,16197.933366
7.65,15,16200.93572
6.91,15,16205.245836
6.7,23,16210.113473
6.12,21,16214.182141
6.4,22,16219.611464
8.5,23,16224.573803
7.9,12,16227.911446
8.48,19,16231.778342
4.74,13,16234.65566
5.9,18,16238.967104
8.3,16,16241.985733
5.43,16,16245.778605
4.07,12,16247.817214
7.2,15,16252.129565
4.28,10,16254.150905
7.95,12,16256.186557
5.68,17,16261.397817
4.25,8,16262.468185
3.8,10,16264.466166
6.5,16,16268.339468
7.06,19,16272.688504
7.5,17,16276.632802
5.8,16,16279.622648
6.8,23,16285.914572
6.64,16,16288.854235
6.74,17,16291.910495
3.92,10,16295.247768
4.76,16,16298.284441
6.76,19,16302.305142
6.76,22,16308.558125
5.4,13,16310.626805
4.6,13,16313.49282
8.2,15,16317.734434
9.5,16,16320.746438
2.6,11,16322.739712
4.79,15,16325.683341
7.0,13,16329.854032
7.0,18,16332.923462
7.04,27,16340.170358
8.0,15,16343.133762
4.18,11,16345.192739
6.06,16,16348.179948
8.35,17,16353.235583
4.68,13,16355.22029
6.96,18,16359.014911
8.2,13,16362.352581
6.36,17,16366.157425
1.68,4,16367.10711
9.3,18,16370.153755
5.07,13,16374.430712
7.0,19,16378.384326
4.6,17,16381.455715
6.92,19,16386.690603
5.47,19,16390.613884
6.3,17,16393.605853
7.44,18,16398.65749
4.28,21,16402.591457
4.96,19,16407.712022
6.56,16,16410.659664
6.32,16,16413.635612
5.92,22,16418.956227
5.2,13,16421.875906
7.72,23,16426.862793
6.16,17,16431.154483
5.12,12,16433.17639
7.25,12,16435.979054
5.98,22,16441.15433
5.79,17,16445.010745
4.05,14,16447.111744
6.65,13,16451.248028
7.8,17,16454.292962
6.25,14,16457.270996
6.04,18,16462.474292
8.4,15,16465.483919
5.96,24,16470.501179
5.48,18,16474.796829
6.7,17,16478.629479
4.18,12,16480.645137
5.9,19,16485.764044
4.95,19,16489.629654
8.0,23,16493.672582
6.96,16,16497.940235
1.2,7,16499.809509
4.7,14,16502.773778
6.1,17,16507.078052
6.28,15,16510.020689
6.95,18,16513.922354
4.14,17,16518.164999
5.96,18,16522.030645
5.84,18,16525.053945
5.85,16,16529.292228
4.67,16,16533.138221
4.75,12,16535.226951
5.96,23,16541.374281
5.03,14,16543.490917
7.2,12,16546.386544
7.2,16,16549.415217
8.35,15,16553.638784
5.62,14,16556.554477
7.02,19,16560.460748
7.05,13,16563.722073
8.0,14,16566.630726
5.11,15,16569.555349
6.7,20,16574.783853
7.18,24,16579.744128
7.15,14,16582.738753
4.98,27,16589.10407
4.53,12,16591.174049
8.8,18,16596.277572
5.7,18,16600.11523
8.8,13,16602.177896
4.4,14,16605.145879
7.4,16,16609.404858
5.7,15,16612.357886
7.96,20,16616.371899
5.08,19,16621.659539
6.94,19,16625.578443
7.36,22,16630.890752
2.5,11,16632.904047
7.45,23,16637.721365
6.2,15,16641.911009
4.3,13,16644.762311
5.46,11,16646.747859
3.26,14,16649.625523
6.5,18,16653.911435
7.15,14,16656.82611
4.0,12,16658.882718
5.1,14,16663.145032
4.88,21,16667.16031
5.96,21,16671.966609
6.3,16,16676.244538
5.94,18,16679.262166
5.36,14,16682.166475
7.36,15,16686.380755
9.1,14,16689.299453
9.25,15,16692.235756
7.45,20,16697.466784
4.52,17,16700.533427
7.52,22,16705.505733
6.2,21,16710.812063
7.4,17,16713.871057
4.88,15,16716.828681
6.2,13,16720.989971
6.1,12,16722.987231
5.26,14,16725.907881
3.18,12,16730.036173
6.82,20,16733.927011
6.7,19,16737.040016
2.6,9,16739.057027
8.0,19,16744.207673
7.32,23,16749.122651
3.83,10,16752.390673
4.56,12,16754.424682
5.61,20,16758.362654
7.05,14,16761.272674
3.8,10,16764.507683
4.62,14,16767.416653
7.3,12,16769.432652
6.82,17,16772.453677
5.36,16,16777.527673
7.22,22,16781.551672
6.68,18,16786.880677
6.4,13,16788.933677
4.04,14,16791.896673
7.92,22,16797.260678
7.2,17,16801.059318
7.7,14,16803.959312
7.3,12,16806.008349
2.78,8,16809.166331
7.2,22,16813.134311
6.88,20,16817.041311
6.56,18,16822.21831
7.45,14,16824.340332
4.6,13,16827.254332
6.32,24,16833.471338
6.24,17,16836.516331
3.6,11,16838.505333
6.56,28,16845.551327
6.38,18,16849.359334
4.76,15,16853.516331
8.83,16,16856.41831
6.8,16,16859.408333
6.9,20,16864.665975
7.86,19,16868.639016
5.98,17,16871.747012
5.98,11,16875.07297
6.16,13,16878.030982
5.45,16,16881.009992
7.25,18,16886.127993
6.59,24,16890.969992
5.49,23,16895.007895
7.02,14,16899.17151
7.78,22,16903.23681
7.46,22,16909.398135
7.3,14,16912.348455
5.68,15,16915.37378
3.4,15,16919.600086
3.68,13,16921.651402
4.8,25,16926.562666
5.19,14,16930.716702
5.2,16,16933.66359
7.0,14,16936.567572
5.96,21,16941.918826
6.61,19,16945.879787
3.2,11,16947.918768
3.98,14,16950.894908
3.4,9,16954.182791
5.8,16,16957.253476
7.16,20,16961.228805
7.3,17,16965.508695
5.28,22,16970.333961
5.1,17,16973.375854
8.08,23,16979.371144
6.37,16,16982.382386
6.7,19,16987.602277
6.92,21,16991.57192
7.17,19,16995.551941
8.08,22,17000.776212
6.46,15,17003.693507
7.4,19,17008.836651
8.4,15,17011.742978
6.8,20,17015.66132
6.51,22,17021.000593
5.28,18,17024.92488
7.4,12,17027.006551
4.26,14,17031.228201
6.25,11,17033.241133
6.98,23,17038.158702
9.4,18,17043.376154
2.6,5,17044.354128
5.73,20,17048.313463
6.26,19,17051.416059
6.28,16,17056.467025
6.0,15,17059.465687
6.53,25,17065.773177
4.9,15,17068.793884
6.54,18,17071.879143
6.7,27,17079.090039
8.17,27,17084.076634
6.52,18,17089.140071
3.8,13,17091.144745
4.24,15,17094.036707
1.04,6,17095.027709
7.8,15,17099.260987
6.14,21,17104.160944
6.5,12,17106.21896
7.11,18,17111.452325
6.8,22,17115.48524
7.34,18,17120.652555
6.76,20,17124.582838
6.84,27,17129.530119
5.08,18,17134.717058
7.07,19,17137.739659
6.72,23,17143.993561
4.42,12,17146.038591
7.9,15,17149.051228
7.4,21,17155.222811
5.6,15,17158.142419
8.05,15,17161.075732
6.8,17,17165.326685
6.3,13,17168.200344
3.45,8,17169.265345
3.56,12,17172.108639
5.66,11,17174.13
5.05,15,17178.308656
7.12,18,17181.351286
6.88,18,17185.29655
7.3,12,17188.622854
4.4,13,17191.489879
5.12,19,17195.419446
5.7,11,17198.733098
4.48,13,17201.639714
9.7,18,17204.647525
6.18,17,17209.740828
4.48,12,17211.749501
7.6,20,17215.672842
7.6,22,17221.060128
8.72,21,17225.936114
8.78,18,17229.006761
5.87,16,17233.355704
5.3,16,17237.123969
2.3,8,17238.209967
6.7,13,17241.053606
6.38,20,17246.275389
5.59,14,17249.178039
7.7,15,17252.151329
2.95,10,17255.423601
7.95,19,17258.482232
7.12,25,17263.466541
5.88,16,17268.601817
5.17,15,17271.568422
6.58,12,17273.639406
8.75,17,17278.011082
6.15,12,17280.91432
7.44,19,17284.766261
6.36,20,17289.994892
5.46,18,17293.02021
2.0,10,17294.959494
7.32,21,17300.248835
5.8,16,17304.166121
6.4,15,17307.179813
7.6,18,17311.605034
7.12,23,17316.532622
7.4,14,17319.483288
7.06,25,17325.74592
6.0,12,17327.74407
7.27,17,17330.756724
2.96,14,17334.977606
2.69,8,17336.91329
5.86,16,17339.917595
5.0,21,17345.30663
5.08,14,17348.286237
5.32,15,17351.2819
6.75,13,17355.593792
8.6,21,17359.616087
3.45,16,17362.618752
6.5,15,17366.879097
4.1,16,17369.805731
4.78,17,17373.638655
7.44,21,17378.908915
7.96,21,17382.896614
7.61,16,17385.980861
7.0,20,17391.244866
5.2,13,17394.155783
4.95,19,17398.131403
7.2,20,17403.445044
5.52,20,17407.400691
6.3,13,17409.464351
5.16,14,17413.701954
6.59,19,17417.559566
6.0,19,17422.770766
5.15,14,17424.920377
6.3,19,17428.888694
8.5,16,17431.919019
6.32,19,17437.173279
6.0,18,17441.10153
7.0,20,17446.312349
4.16,13,17448.359034
4.24,15,17451.317676
8.4,21,17457.447276
6.31,20,17461.370625
6.76,22,17465.460599
6.28,18,17470.741856
6.76,16,17473.782781
8.7,16,17476.862405
6.15,21,17482.148075
6.68,23,17486.989104
5.69,22,17492.289052
6.96,24,17497.158699
5.9,19,17502.395721
5.72,17,17505.419697
3.5,12,17508.32774
8.8,16,17512.676728
5.16,21,17516.726741
5.74,22,17520.806327
7.88,20,17526.072317
3.33,14,17528.998338
5.42,21,17533.023348
6.74,15,17537.310318
6.48,17,17541.174342
5.43,18,17544.252337
6.13,18,17549.522351
7.04,23,17554.478348
3.08,10,17557.831337
5.48,16,17560.893343
4.54,12,17562.990316
2.62,9,17564.939333
10.0,14,17569.162338
3.66,12,17571.189339
5.69,20,17575.094337
6.4,16,17578.092339
7.6,18,17583.25299
7.5,17,17586.255989
6.52,15,17589.263987
7.22,21,17595.43499
6.0,15,17598.485008
5.41,15,17602.774993
7.01,21,17606.794995
6.01,18,17609.85897
5.01,13,17614.090969
7.23,20,17618.039989
7.65,15,17620.996325
6.35,12,17623.049335
6.5,20,17628.407263
5.11,16,17632.280603
6.0,14,17634.406998
6.52,14,17638.693282
6.53,18,17642.645579
3.5,12,17644.700897
8.4,19,17649.895572
7.0,13,17652.804358
8.2,19,17655.912616
5.3,14,17660.120902
8.05,15,17663.06455
7.18,20,17667.089195
7.25,11,17670.448832
5.9,16,17674.335846
4.24,16,17677.375437
4.67,18,17681.821736
6.24,20,17685.760967
8.25,10,17687.734644
2.12,13,17690.643448
7.98,21,17695.889036
6.9,18,17699.791345
6.48,21,17705.099281
8.4,16,17708.111942
3.14,8,17710.033948
7.12,20,17715.368489
6.0,26,17720.406759
8.25,13,17723.349428
8.6,20,17728.575331
7.41,22,17732.594637
6.8,23,17738.761549
6.36,17,17741.728209
7.65,16,17744.694552
7.46,19,17749.977856
5.94,16,17753.050173
5.7,14,17756.006448
6.92,19,17761.372798
6.24,14,17764.35106
5.88,19,17767.46076
6.55,14,17771.688648
3.3,11,17773.674982
5.76,13,17776.559001
6.56,24,17782.797892
7.19,20,17786.759228
5.36,20,17790.80988
6.57,19,17796.147422
5.38,18,17799.2571
6.56,18,17803.221079
4.2,14,17807.490099
5.6,13,17809.560106
7.24,22,17814.466079
6.62,25,17820.67673
6.9,20,17824.655751
5.8,22,17830.092755
2.8,10,17832.080731
3.99,11,17834.137752
8.08,22,17840.409763
6.85,12,17842.489761
5.98,16,17845.533759
7.2,23,17851.802307
5.0,11,17853.776948
5.6,17,17856.716565
6.46,16,17861.860835
6.6,17,17864.905144
5.14,16,17867.897812
6.56,20,17873.239715
8.05,19,17877.230072
5.74,16,17880.284688
7.5,21,17885.729672
5.42,16,17889.594313
5.0,10,17891.554
6.44,20,17896.744596
5.48,22,17900.674191
6.97,25,17906.762018
7.12,20,17910.694644
5.4,16,17913.648936
4.08,14,17917.880779
6.48,22,17921.946443
6.64,25,17926.974911
3.46,14,17931.15288
8.42,19,17935.022784
5.2,21,17940.155077
8.52,24,17945.000058
7.5,19,17948.868706
6.64,18,17953.160047
3.15,10,17955.127359
7.75,14,17958.087971
0.6,5,17959.087981
3.3,12,17963.256322
6.2,15,17966.263625
6.52,19,17969.364272
8.5,9,17971.295278
4.67,17,17976.328347
6.48,17,17979.353019
3.0,10,17981.314663
4.76,16,17985.496007
4.24,15,17988.442592
5.2,10,17990.416247
7.6,25,17996.653162
4.72,14,17999.59882
6.68,24,18004.691375
4.17,12,18008.034048
5.58,15,18010.992683
4.11,13,18013.87658
7.0,13,18015.930585
6.0,18,18021.023858
5.12,16,18023.999114
6.44,25,18030.136376
6.2,23,18034.978995
5.13,15,18037.940629
7.45,15,18042.142813
5.82,16,18045.131681
6.74,20,18049.096309
6.9,16,18053.330208
5.32,16,18056.275486
7.0,17,18060.097118
7.5,16,18064.279394
7.8,13,18067.137791
7.2,17,18070.104411
3.88,16,18074.344098
6.38,17,18078.236737
8.5,16,18081.221353
6.67,14,18085.393641
5.67,14,18087.493277
7.6,25,18092.391215
6.78,19,18097.501003
6.55,13,18100.370661
6.28,16,18103.311294
3.59,8,18106.479621
7.86,17,18109.440287
6.66,16,18112.428581
7.75,13,18115.354887
6.42,22,18120.722204
7.0,13,18123.655792
7.95,16,18126.685098
6.8,11,18129.981732
6.56,22,18134.857384
5.32,17,18137.97501
4.83,16,18142.23159
7.46,21,18146.147513
5.89,24,18152.285667
7.8,17,18156.151976
6.28,26,18162.440248
10.0,19,18166.334087
6.66,18,18169.430777
6.39,19,18174.607885
2.34,8,18176.496546
5.9,10,18178.458547
7.17,20,18182.351839
7.65,14,18185.689131
7.5,22,18190.487756
8.32,24,18196.671899
7.24,20,18200.598525
7.3,23,18204.739835
6.48,20,18210.018393
7.7,17,18213.813651
2.76,10,18215.777996
6.5,12,18219.048645
4.94,20,18222.961268
7.5,23,18228.995194
6.4,17,18231.982499
5.72,21,18235.974489
4.0,10,18237.982465
6.0,21,18243.26879
7.44,20,18247.284586
4.4,11,18251.504878
10.0,14,18253.567561
10.0,14,18256.47085
4.78,14,18259.390524
7.22,17,18263.696836
9.4,21,18268.456123
6.21,19,18271.557781
6.8,24,18277.818988
7.55,15,18280.831594
8.56,19,18286.108448
3.72,12,18288.117285
7.07,24,18293.012848
6.26,17,18298.164139
6.04,17,18301.156792
6.17,16,18304.109043
6.23,22,18310.246222
6.88,17,18313.301524
5.58,15,18316.293845
3.81,11,18319.627134
5.3,11,18321.669111
2.44,9,18323.63372
5.81,17,18327.593036
5.88,18,18331.952005
7.54,18,18335.817303
7.8,17,18338.851935
7.12,17,18343.902263
6.6,13,18345.957899
8.05,15,18348.90952
8.5,16,18353.240647
5.16,17,18357.199945
5.76,14,18360.235611
3.39,11,18363.609253
5.08,21,18367.600244
7.25,12,18369.62926
5.66,17,18374.777531
8.05,15,18377.701122
7.32,24,18382.555785
7.46,23,18387.88879
7.66,20,18391.786738
4.56,13,18394.726982
4.8,14,18398.98658
8.2,13,18401.089233
2.0,13,18403.987913
3.95,6,18405.023095
5.4,14,18409.302727
7.0,17,18412.323105
6.52,17,18416.177444
5.83,17,18420.461439
9.4,17,18423.464415
4.62,14,18426.354344
6.32,24,18432.463995
6.05,14,18435.402275
6.22,15,18438.394922
6.72,21,18443.765843
4.37,10,18445.771149
8.26,27,18450.828802
6.42,17,18455.899444
4.18,13,18457.921046
6.9,14,18460.850758
4.5,17,18465.981045
7.21,21,18469.860272
8.4,17,18472.823534
6.78,18,18478.023787
8.72,29,18483.969043
10.0,17,18488.324044
7.23,16,18491.359691
7.3,20,18495.331615
7.4,20,18500.583881
3.65,10,18502.540521
6.98,16,18505.497802
8.16,22,18511.571604
5.58,20,18515.59816
3.78,15,18519.940812
4.7,17,18523.034453
8.05,18,18526.947988
3.9,17,18531.318613
8.15,16,18534.296949
6.75,13,18537.207224
3.88,10,18539.187904
8.3,17,18543.558536
5.24,17,18547.458838
3.26,12,18549.507496
6.72,15,18553.876441
6.72,16,18556.927749
6.25,18,18560.8584
4.95,16,18565.276361
4.2,14,18568.278988
7.44,19,18572.301953
6.75,13,18574.393582
4.78,18,18579.554862
8.3,20,18583.512511
5.77,16,18587.880398
5.7,9,18589.807037
7.55,12,18591.832704
8.12,24,18596.75563
5.56,17,18602.040013
8.96,24,18606.180792
7.0,18,18611.549104
7.12,22,18615.584489
8.4,20,18619.508482
7.5,13,18623.742097
7.18,19,18627.653123
7.6,12,18629.662099
4.52,17,18634.852098
1.22,5,18635.857124
6.55,11,18637.888099
5.98,17,18640.965138
6.84,21,18646.352123
5.5,13,18649.271096
6.32,18,18653.255099
2.9,13,18656.617099
6.91,26,18661.586098
5.4,16,18666.74012
5.13,14,18668.854136
6.58,24,18673.78813
7.2,16,18678.1401
5.95,12,18681.017098
4.32,12,18683.108759
5.84,17,18687.024758
5.38,17,18691.433773
6.88,19,18695.373759
7.32,23,18700.788738
9.25,14,18703.66877
5.99,28,18709.521764
5.75,13,18712.913763
4.6,12,18715.877768
6.96,18,18718.982739
2.78,9,18721.021738
7.53,16,18725.647816
5.52,15,18728.740465
6.44,16,18732.805795
7.84,22,18738.190624
5.56,13,18741.089262
6.1,17,18744.130564
0.78,5,18746.40992
7.01,18,18750.284291
9.2,20,18754.273581
6.8,22,18759.701511
8.84,24,18764.663032
5.5,14,18769.026693
6.24,16,18772.03201
2.6,12,18774.107658
5.32,14,18777.040938
4.48,16,18781.396545
7.0,21,18785.359507
4.62,14,18788.255139
6.96,17,18793.461456
6.48,20,18797.493362
7.84,24,18803.029446
7.9,17,18806.918802
8.5,14,18809.874424
4.7,14,18812.033723
5.4,15,18816.341014
6.0,17,18820.209719
7.56,21,18825.510667
1.87,6,18826.515639
5.24,15,18829.510238
1.36,8,18831.431877
7.34,19,18836.764418
8.27,22,18840.817071
7.2,18,18844.730986
7.16,19,18849.194643
8.0,20,18853.180859
5.6,16,18857.005331
5.05,16,18861.312988
8.0,15,18864.251242
6.75,11,18866.248511
5.73,15,18870.594168
7.6,13,18873.520404
7.55,15,18876.504721
7.0,14,18878.619389
7.44,23,18884.972749
6.24,24,18889.977635
8.8,17,18894.439856
5.16,17,18898.298171
7.6,16,18901.300836
5.04,18,18905.6358
6.3,19,18909.573456
4.8,16,18912.562708
6.75,11,18916.765626
8.96,27,18921.833844
9.6,23,18928.156747
7.44,21,18932.198721
3.24,11,18934.250729
6.5,13,18938.385646
7.8,15,18941.281298
9.55,20,18945.18859
6.57,17,18949.494248
8.0,19,18953.414153
3.0,9,18955.393766
6.79,23,18960.875066
6.7,13,18963.896171
4.6,14,18966.850478
4.6,20,18972.267427
6.3,21,18976.294675
6.92,17,18979.334329
6.78,22,18985.542932
7.1,17,18988.572593
6.56,18,18992.439525
7.26,20,18997.735437
6.2,28,19002.868059
7.9,15,19007.218533
8.32,20,19011.272202
7.0,20,19015.28812
0.0,1,19015.32112
6.8,25,19021.581099
8.4,24,19026.515393
6.6,13,19030.73673
5.72,18,19033.829021
7.64,26,19041.102865
3.5,12,19043.179114
5.76,25,19048.22546
3.3,14,19052.564402
7.6,13,19054.655519
4.35,15,19057.574142
6.0,19,19062.828484
6.5,12,19065.664784
4.16,13,19067.726454
6.1,17,19071.578073
8.3,22,19076.928024
5.0,14,19079.928678
5.63,14,19082.923325
4.9,15,19087.281487
7.7,15,19090.306109
4.44,15,19093.303465
5.2,15,19097.599414
5.38,14,19099.653103
5.1,18,19103.461427
2.3,11,19105.461077
6.34,17,19110.650353
5.0,15,19113.610619
7.35,22,19119.02739
8.85,16,19122.101025
7.34,22,19127.015534
7.8,19,19131.524169
6.92,20,19135.530164
4.64,18,19139.464458
7.2,21,19144.700796
6.28,13,19147.583092
7.28,30,19154.858079
6.92,21,19158.912364
7.1,20,19164.323308
7.57,21,19168.341552
9.68,27,19175.689789
6.62,20,19179.66846
6.4,18,19182.727148
5.6,17,19187.9631
4.79,9,19189.057083
8.0,17,19192.917293
5.43,16,19195.956563
5.6,12,19199.333178
5.56,15,19202.330855
2.55,10,19204.353843
8.1,17,19209.659841
6.65,13,19211.82106
10.0,21,19216.738039
7.86,22,19222.066341
8.0,25,19227.006277
6.42,19,19232.30216
6.24,18,19235.353533
7.0,14,19238.343194
8.14,19,19243.747485
5.13,20,19247.75279
5.6,15,19250.765791
5.2,12,19252.868792
8.5,19,19258.177793
5.42,17,19262.006814
5.5,13,19264.070792
4.7,13,19268.339449
4.6,25,19273.293731
7.96,21,19278.690702
4.95,15,19281.690023
6.0,19,19285.653828
5.98,14,19290.016958
6.86,20,19294.025331
7.6,19,19297.164593
5.16,13,19301.486858
4.98,13,19304.424512
5.88,17,19307.438869
7.0,19,19312.741791
6.42,22,19316.752148
4.49,14,19319.771809
4.14,14,19324.15042
3.38,16,19327.162726
5.01,14,19330.183361
6.72,23,19335.653946
6.1,12,19338.55656
5.56,15,19341.494853
7.0,11,19343.492474
5.73,17,19347.833785
7.12,17,19351.670717
4.6,18,19354.756355
9.0,18,19360.029684
6.35,15,19363.032339
9.4,20,19368.407771
7.3,17,19371.46948
4.62,17,19375.38248
6.75,20,19380.722474
6.24,16,19383.728489
4.75,13,19386.620448
4.66,13,19388.695469
6.44,18,19393.856478
6.28,20,19397.762448
7.0,21,19403.226111
6.08,19,19407.261104
7.3,14,19410.225078
7.76,18,19414.684101
7.4,13,19417.614112
7.36,20,19421.552103
6.55,22,19426.959685
9.1,23,19431.827942
5.8,17,19436.232911
8.53,20,19440.261493
9.4,16,19443.264157
6.32,21,19449.54109
6.54,15,19452.509407
6.0,15,19455.570717
5.64,19,19460.069016
3.32,12,19462.951277
2.94,15,19465.936585
6.24,21,19471.233239
6.5,11,19473.210518
5.76,19,19477.062807
3.0,10,19479.059437
3.44,11,19482.535083
2.75,7,19484.472721
6.79,21,19488.51951
3.99,13,19490.640104
6.11,16,19495.982111
7.52,17,19499.078775
7.8,17,19502.130431
5.7,18,19507.428709
2.8,13,19510.333314
4.08,15,19513.31366
0.6,3,19513.40768
7.0,21,19518.781584
5.68,22,19523.752545
4.7,15,19528.166867
6.01,14,19531.124523
6.75,12,19533.229786
5.31,18,19538.576698
7.48,18,19541.576396
5.6,9,19543.50441
7.12,20,19547.514282
2.54,14,19551.804593
6.42,26,19556.718477
7.14,18,19562.05277
6.45,14,19564.20779
6.18,23,19569.209783
5.0,24,19575.626347
9.6,20,19579.645667
6.62,18,19584.070927
5.49,16,19587.88025
5.1,15,19590.836841
4.0,13,19592.940156
4.63,13,19597.242476
5.74,18,19600.325142
2.75,14,19603.330805
4.54,19,19608.748081
8.16,22,19612.867083
7.6,18,19618.202101
6.36,21,19622.213061
4.8,14,19625.165082
7.3,19,19630.517061
